url,content,category
https://www.nytimes.com/2018/04/28/opinion/sunday/ida-b-wells-lynching-black-women.html,Ida B. Wells and the Lynching of Black Women Advertisement Supported by None None None The journalist Ida B. Wells protested the lynching in an editorial for The Gate City Press  a black newspaper in Kansas City  Mo. Eliza Woods “was taken from the county jail and stripped naked and hung up in the courthouse yard and her body riddled with bullets and left exposed to view!” Wells later wrote in her diary. “Oh  my God! Can such things be and no justice for it?” None The inclusion of black women who were lynched is an important step in the long struggle to acknowledge the violent history of racial and gender inequality. When most Americans imagine lynching  they envision the tortured and mutilated body of a black man accused of raping a white woman. They rarely think of a black woman “stripped naked and hung.” Wells  however  was well aware that black women were victims of Southern mob violence and also targets of rape by white men. In 1892  when mobs across the South murdered more than 200 African-American men and women  including one of Wells’s closest friends  she began to systematically investigate lynchings. As I’ve noted in my academic work  she soon discovered that few victims had even been accused of rape. In an editorial  she wrote that “nobody in this section of the country believes the old threadbare lie that Negro men rape white women.” In retaliation  a white mob destroyed her press and warned Wells  who was in New York at the time  not to come back or risk death. Wells was not intimidated. Instead  she crossed the country lecturing on the evils of mob violence. She traveled to Britain  where she started an international crusade against lynching. She initiated one of the first public hearings to address both racial and sexual violence. Wells also sought to protect black women against rape by white men. None In “Southern Horrors ” Wells made clear that white men perpetrated sexual violence against black women  while black men were brutalized by white mobs for having consensual sex with white women. And by showing that only about 30 percent of the black victims of lynch mobs had actually been accused of rape  Wells challenged the idea that lynchings resulted from it. She argued that the portrayal of black men as rapists put them “beyond the pale of human sympathy.” And she suggested that such a focus concealed the rape of black women. And it gave cover to whites’ violent efforts to rob African-Americans of their rights. Drawing attention to the sexual crimes of white men  she noted that chivalry “can hope for little respect from the civilized world when it confines itself entirely to the women who happen to be white.” Wells uncovered the long history of white men raping black women. “Not one who reads the record as it is written in the faces of the million mulattos in the South ” she wrote  “will for a minute conceive that the Southern white man had a very chivalrous regard for the honor due the women of his own race or respect for the womanhood which circumstance placed in his power.” Wells’s genius lay in her ability to flip the script  casting white Southern men as the lustful rapists of black women and the hypocritical murderers of innocent black men. Alone  she was not able to stop lynching. But with the help of other black women  she did put mob violence on the reform agenda and brought to light the rape of black women. Yet when most Americans remember Wells  they remember her solely as a campaigner against lynching. We hear little of the woman who linked economic exploitation  lynching and sexual violence. Erased is the person who believed that lynching was a way to control white women’s sexuality  especially those who had sexual relationships with black men. Gone is the radical feminist who insisted on women’s rights to sexual justice and equal protection. A history of lynching must remember black women like Eliza Woods. It should recognize that the rape of black women devastated communities. And it ought to highlight how black women organized against rape and lynching. Anything less prevents one of the most radical movements for racial and sexual justice from speaking to the many challenges of our time. The memorial and museum in Montgomery are long overdue. And they represent a call to action that begins with an acknowledgment of hidden truths. Crystal N. Feimster is an associate professor of African-American studies and American studies at Yale and the author of “Southern Horrors: Women and the Politics of Rape and Lynching.” None Advertisement None None None Collapse SEE MY OPTIONS ,assault
https://www.nytimes.com/2018/02/22/opinion/campus-sexual-assault-punitive-justive.html,I’m a Campus Sexual Assault Activist. It’s Time to Reimagine How We Punish Sex Crimes. Advertisement Supported by Op-Ed Contributor None I’ve told my story many times — I was assaulted  I reported it to my university  and it swept it under the rug. When I was 19  I helped create the wave of activism around the issue of campus sexual assault that made headlines from 2013 to 2016. The student movement during those years primed the public for #MeToo today: Survivors of sexual assault mobilized to end the stigma attached to it by telling our stories publicly. And  as is happening now  progress didn’t come without opposition. We’ve been here before  and there are valuable lessons from our fight for today’s movement. One of the most promising has to do with justice. Over time  many student activists have become disillusioned with an emphasis on punitive justice — firings  expulsions and in some cases  prison sentences. We’ve seen firsthand how rarely it works for survivors. It’s not designed to provide validation  acknowledgment or closure. It also does not guarantee that those who harmed will not act again. As the campus sexual assault movement  and now #MeToo  has made clear  sexual injustices  from harassment to rape and assault  are deeply ingrained in American society  involving people from all walks of life. We cannot jail  fire or expel our way out of this crisis. We need institutional responses to sexual harm that prioritize both justice and healing  not one at the expense of the other. When I was assaulted at 18  I knew clearly what I wanted: I wanted him to never violate anyone else again  ever. Four of us whom he’d assaulted told the university  through proper channels  he was eventually found responsible  but the punishment was negligible. Nor did it achieve my goal: He assaulted another person the weekend of his graduation. The whole process made me feel betrayed  angry and unvalued. It was worse than the assault itself. Later  when I got involved in campus sexual assault activism and did Q. and A. sessions around the country  people often asked me why I hadn’t then gone further  seeking to have him expelled or reporting him to the police. I always felt uncomfortable when asked these questions — it was as though I had to prove that my story was really “that bad ” as if I admitted I didn’t want him to go to jail  it would minimize his wrongdoing. The reason I gave for not reporting him to the police was that I didn’t want to go through a lengthy court process. While this was true  it was more than that: First  I wanted to get on with my life. But second  putting him in prison seemed almost laughably ill suited to what I needed. What I wanted was for him to change his behavior. He needed an intervention  not prison. He got neither. I had to fit my priorities into a box that was never designed to hold them  as do so many other survivors. Sexual injustices exist in many forms  from casual sexism and harassment to sexual assault and rape. But people harmed by them have  by and large  only two options: They can try to have the perpetrator formally punished  or they can do nothing. The process of reporting formally is important to many survivors and must be protected  we know  however  that a vast majority of people will not choose this path. And all survivors — regardless of whether a report is filed or a harm-doer is exposed — deserve justice  healing and trust. Recognition of the scale of sexual assault and harassment in the United States has  understandably  inspired a wave of outrage. Women who have watched known predators act without consequences for years are angry  as they should be. But it is this same factor — the scale of the problem — that ensures that cries for retribution on a mass scale are untenable. We’re simultaneously dehumanizing the people who committed sexual assault for years by calling them monsters and learning that the people who commit these crimes are our friends  co-workers  family members and partners. Such dynamics become too much to grapple with  as a result  the conversation devolves into an argument about whether #MeToo has gone “too far” versus “not far enough”  my fear is that this is where it will stall until we lose patience and move on  when what we really need is a new approach. None Academics are already building upon this sense that we need more options. At the University of Arizona  Mary Koss  who did groundbreaking work on campus rape in the 1980s  piloted a program called Restore that uses a framework in which the harm-doer takes responsibility for what happened and a formal plan is developed for the person to make amends and change his behavior. This approach also involves community members along with family and friends. Alternative forms of justice are also taking hold in contexts beyond campuses. In 2016  Black Women’s Blueprint  an organization that advocates for black women who are survivors of sexual violence  convened a Truth and Reconciliation Commission conceived by its members. The four-day commission gave 15 survivors the space to share their stories and be publicly affirmed by the community. It also created space for individuals  whether harm-doers or those who enabled them  to take responsibility. One minister apologized on behalf of the religious community for not believing or supporting survivors  which Farah Tanis  the director of BWB  called “tremendous ” “shocking to get” and “so important for so many survivors in the room.” She also noted that some men in attendance said that they had sexually harmed women and offered apologies  which took the burden off survivors to initiate reconciliation. None But if the momentum and passion behind #MeToo and the campus sexual assault movements demonstrate anything  it’s that our systems for dealing with sexual injustices are broken. The question is whether we are using this moment to construct better ones. None None Advertisement None None None Collapse SEE MY OPTIONS ,assault
https://www.nytimes.com/aponline/2018/05/08/us/ap-us-child-sex-assault.html,"Prosecutor: Testimony of Child Enough to Convict Men of Rape Advertisement Supported by None SALT LAKE CITY — A prosecutor in Utah told jurors Tuesday that a young girl's testimony about being raped by three men while her mother was in a nearby garage smoking methamphetamine should be sufficient to find them guilty. The testimony of the girl  who was 9 at the time of the alleged assault and is now 11  was consistent  clear and damning  Uintah County attorney Mark Thomas said in a Salt Lake City courtroom during closing arguments. ""This is not someone who's making up a story "" he said after the five-day trial. ""There was no motive for this child to make this up."" Last week  the girl testified via video link that the three men raped her after a 2016 Easter egg hunt at a rural home then threatened to kill her and her family if she told anyone. The Associated Press generally does not identity people who say they were victims of sexual assaults. Defense lawyer Loni DeLand argued that the rape was fabricated by the mother  who was paranoid from smoking meth and angry at one of the defendants  former boyfriend Jerry Flatlip  31. ""That's pretty strong motive "" DeLand told jurors. The other defendants are Larson RonDeau  38  and Randall Flatlip  28. All three men face felony charges of rape and sodomy of a child. They have denied the allegations. Prosecutors did not offer any physical evidence such as blood or hair showing the girl had been assaulted. If prosecutors are relying solely on testimony from the girl and her mother  ""I don't think you or any reasonable juror could conclude that that's sufficient evidence or proof beyond a reasonable doubt "" DeLand told the jury. The mother has pleaded guilty to a misdemeanor child abuse charge for leaving the girl while she used drugs  and was sentenced to jail and drug treatment. The Associated Press is not naming the mother to protect the identity of the child. The girl is now in the care of her Native American tribe  authorities have said. Thomas compared the girl's testimony to that of women who leveled sexual assault allegations against comedian Bill Cosby. ""Bill Cosby has been convicted by the testimony of somebody who claimed to be his victim "" he said. ""No other evidence"" was necessary. Cosby was convicted of drugging and molesting a woman in 2004. The three defendants in Utah sat largely stone-faced during the proceedings  though Jerry Flatlip seemed to become emotional as his lawyer made the final appeal to the jury. Flatlip rocked in his chair  sniffled and wiped his nose with a tissue. Charges were initially filed against a fourth man but dropped when the girl's mother could not be found to testify at an evidence hearing in 2016. Advertisement None None None Collapse SEE MY OPTIONS ",assault
https://www.nytimes.com/aponline/2018/05/05/world/asia/ap-as-india-rape-killing.html,Indian Police Arrest 14 in Rape  Killing of Girl Advertisement Supported by None PATNA  India — Indian police on Saturday arrested 14 people suspected of kidnapping  raping and burning to death a teenage girl  the latest in rising crimes against women in India despite toughening of laws. District Magistrate Jitendera Singh said the accused abducted the girl from Chatra  a village in eastern Jharkhand state  while she was attending a wedding ceremony on Thursday. Some of them allegedly raped her before letting her go home. The village council leaders imposed a fine of 50 000 rupees ($770) on the accused the next day. Singh said the suspects beat up the girl's family members for complaining against them and burned her to death after finding her at home alone on Friday. Singh said police were searching for the main suspect in the case. India has been shaken by a series of sexual assaults since 2012  when a student was gang-raped and murdered on a moving New Delhi bus. That attack galvanized a country where widespread violence against women had long been quietly accepted. While the government has passed a series of laws increasing punishment for rape of an adult to 20 years in prison  it's rare for more than a few weeks to pass without another brutal sexual assault being reported. Responding to widespread outrage over the recent rape and killings of young girls and other attacks on children  India's government last month approved the death penalty for people convicted of raping children under age 12. Advertisement None None None Collapse SEE MY OPTIONS ,assault
https://www.nytimes.com/2018/05/07/nyregion/innocence-project-manhattan-rape.html,26 Years Later  Justice for Men Imprisoned for a Bogus Rape Advertisement Supported by None The woman  dirty  disheveled and in tears  ran over to a patrol car parked along a Harlem street in the early morning of Jan. 18  1991. She told police officers she had been kidnapped at knife point near her home in Queens and raped by three black men  whom she identified. Before the end of the month  the police arrested two of the men she had named — Gregory Counts  then 19  and VanDyke Perry  then 21. They were charged with rape  sodomy  kidnapping and criminal possession of a weapon  according to court records. The third man was never caught. Investigators had no physical evidence. Semen recovered from the woman did not match the two accused men. The prosecution’s case relied heavily on her testimony  which was inconsistent. The defense argued the woman  a recovering crack addict  fabricated the story to protect her boyfriend  who had shot Mr. Perry two months earlier and was wanted by the police  court records show. Yet  in 1992  a jury convicted Mr. Counts and Mr. Perry on all counts except for the weapons charges. Mr. Perry ended up serving 11 years in prison  Mr. Counts 26. On Monday  both men walked into a packed courtroom to hear the Manhattan district attorney  Cyrus R. Vance Jr.  ask a judge in State Supreme Court to vacate their convictions based on newly discovered DNA evidence and the woman’s decision to recant her testimony. “This wrongful conviction destroyed my life ” Mr. Perry said  wiping away tears. “But I never gave up my fight.” Mr. Counts broke down in tears as he entered court and hunched over a railing. “I can’t be angry ” Mr. Counts said  referring to his accuser. “If I waste a minute being angry it’s a waste of time. That’s a minute I could have been happy.” Last month  the woman  who has not been identified  told investigators from the district attorney’s office and the Innocence Project the rape “never happened.” Her admission came after DNA testing connected the semen found on her body to another man through an F.B.I. database. “At the end of the day  nothing will give these men back the years away from family  or the years spent in prison ” Mr. Vance said. “No apology can make them whole.” The exonerations were the result of a collaborative investigation started in 2017 by the Manhattan district attorney’s Conviction Integrity Program  the Innocence Project and the Office of the Appellate Defender’s Reinvestigation Project. The three entities filed a joint motion on Monday asking Justice Mark Dwyer to vacate the convictions and dismiss the original indictments. “This was a particularly dark time in New York City during the crack epidemic ” said Barry Scheck  co-founder of the Innocence Project  a nonprofit that uses DNA evidence to exonerate wrongly convicted prisoners. “At this point in time in New York City  people were scared of teenagers who looked like my clients.” None Lawyers for Mr. Perry and Mr. Counts said the case was flawed from the start. When the trial began in 1992  the woman testified that she lived in a house in Queens with her boyfriend  who was a recovering addict  and their two children. Mr. Perry was dating a teenage girl who lived in the same house  and he eventually moved in  according to court records. The woman’s boyfriend began using drugs again and selling them from her home along with Mr. Perry  Mr. Counts and a third man. But in September 1990  the men assaulted the boyfriend for failing to pay back a debt. Two months later  she said  her home was burglarized and she told the police she believed it was the three men. Sometime after that incident  the woman testified that Mr. Perry confronted her boyfriend at their home and that he shot Mr. Perry. She told a jury that on Jan. 18  1991  she was leaving her home in Queens when Mr. Counts  Mr. Perry and a third man forced her into a car at knife point and demanded to know where her boyfriend was. When she refused to tell them where he was  she testified that they drove around and raped her multiple times in the vehicle and in Central Park. During the trial  the defense argued that she was not a reliable witness  and that her stories shifted often. The defense also argued that the woman had a motive to retaliate against the men and to help her boyfriend avoid charges that he had shot Mr. Perry. Mr. Counts and Mr. Perry spent years fighting their convictions despite a number of failed appeals. None “He never gave up ” she said. In 2012  attorneys with the Innocence Project contacted the district attorney’s office requesting physical evidence in the case. In 2015  the DNA was retested. It matched the profile of a man who had been about 40 years old in 1991 and died in 2011  according to court records. Investigators with the prosecutor’s office interviewed the woman in 2016 with a photo of the person who may have been the attacker  but the woman told them she did not recognize him. She explained to investigators that she had used drugs at that time and that she would sell herself to support her habit. She refused to talk further. In February  investigators found and interviewed the third man  who denied the rape and explained that the car in which the woman said she was attacked was not running at the time  court records show. Investigators returned to the woman  who this time admitted that the story was a lie. She told investigators that her boyfriend forced her to make the fake accusations and that she had been haunted by what she had done. After his release  Mr. Perry moved to Portland  Ore.  married and had six children. He struggled with the label of “sex offender ” but found work building houses and cars  and started a landscaping business to support his family. “He didn’t want to go back to the place where he had been treated so unfairly ” said Mandy Jaramillo  senior staff lawyer with the Office of the Appellate Defender. He returned to New York City for the first time on Monday. Since his release  Mr. Counts has struggled to find a job — many employers were put off by his record — but he said he has the support of his family. “This case is a tragedy for everyone involved ” Mr. Vance said in an interview. “It is every district attorney’s nightmare that any innocent man or woman would go to jail.” None None None None Advertisement None None None Collapse SEE MY OPTIONS ,assault
https://www.nytimes.com/2018/04/26/world/europe/spain-pamplona-gang-rape-verdict.html,Verdict in Pamplona Gang Rape Case Sets Off Immediate Outcry Advertisement Supported by None MADRID — In a case that was seen as a bellwether for women’s rights in Spain  a court on Thursday sentenced five men for sexually abusing a woman during the bull-running festival of Pamplona  but cleared them of raping her  to the dismay of women’s associations. Shortly after the verdict  various women’s groups announced that they would lead protests on Thursday evening across Spain to condemn the ruling. The five men were sentenced to nine years in prison for “continuous sexual abuse ” rather than the almost 23 years in prison that the prosecution had sought for rape and other charges. The woman’s lawyer said she would appeal the ruling. The government of Navarre  the region of Pamplona where the case was heard  said it would back the appeal. The case could go as far as the Spanish Supreme Court. The attack took place in July 2016  during the festivities in Pamplona that have turned into one of Spain’s main tourism attractions  when visitors flock to the city to watch people try to dodge bulls hurtling down narrow streets on their way to the ring. None The court on Thursday found the five young men  who are from Seville  guilty of “sexual abuse” of the woman  but cleared them of the more serious charge of rape  which must involve violence or intimidation under Spanish law. On top of their prison sentence  the men were ordered to pay a combined 50 000 euros ($60 600) in compensation to the woman. One of the defendants  who was a military police officer at the time  was also fined €900 for stealing her cellphone. The five men used to refer to their own gang as the “manada ” a term commonly used to refer to a pack of wolves  a description that in itself became a symbol for feminist associations of the aggressive machismo that women suffer in Spain. Following their detention  the men’s lawyers argued that the woman was not gang raped but had consented to unprotected sex. Part of their claim was based on the phone video footage  which showed her to have been still  with her eyes shut during the assault. The lawyers also argued that  after meeting the men  the woman had agreed to be escorted by them to her car and had allowed one of the men to kiss her. The prosecution  however  argued that any initial friendliness turned to terror once she was taken instead by the men into an out-of-sight alcove and attacked there  leaving her too frightened to fight back or even move while being raped. The attack was one of several assaults reported during the bull-running festival in 2016  even though the city had organized a special information campaign to help prevent sex crimes. The police presence had also been stepped up and high-definition surveillance cameras deployed across the city. Thursday’s verdict followed a long trial that had already set off significant controversy after lawyers for the five men started to portray the victim as a consenting sexual partner who suffered no lasting damage. The defendants’ lawyers also used a private detective to follow the woman and gather evidence that she returned to a normal life after the assault  but part of that evidence was eventually withdrawn by the judges. Instead  the woman said that she was undergoing long-term therapy to help her overcome the trauma of the sexual assault. Following Thursday’s ruling  Soledad Murillo  a former state secretary for gender equality  called for an overhaul of Spain’s criminal code. The ruling  she said  left the impression that “these guys went a bit too far but didn’t want to hurt.” None The official spokesman of the Basque regional government  Josu Erkoreka  warned that the ruling would give legitimacy to machismo violence and would not be understood “by the society of the 21st century.” Different police associations also condemned the ruling  posting “No is No” messages on social media — one of the slogans that was already widely used in the protests held in 2016 after the attack in Pamplona. Public interest in the outcome of the Pamplona trial also rose following the launch of the #MeToo and Time’s Up campaigns to fight sexual harassment in Hollywood and beyond. None None None None Advertisement None None None Collapse SEE MY OPTIONS ,assault
https://www.nytimes.com/2018/05/11/world/asia/nepal-peter-dalglish-aid-pedophilia.html,Noted Humanitarian Charged With Child Rape in Nepal  Stunning a Village Advertisement Supported by None KARTIKE  Nepal — When Peter Dalglish  a lauded humanitarian worker  built a sleek cabin near a Nepalese village of rutted roads and hills ribbed with rice paddies  locals knew virtually nothing about him. None The good will was shattered last month when the police swarmed around Mr. Dalglish’s home  placed a gun to his head and arrested him on charges of raping at least two boys  12 and 14. Suddenly  villagers were on edge  worried about how far the betrayal — and abuse — may have stretched. “We trusted him ” said Sher Bahadur Tamang  who said he received hundreds of dollars from Mr. Dalglish to pay for his child’s education. “He treated us so well. We never knew what was inside his mind.” Mr. Dalglish’s downfall has been a shock partly because his work aiding street children around the world was so widely admired. In 2016  he was awarded the Order of Canada  one of the country’s highest civilian honors. None None None None None None None Earlier this month  Mr. Dalglish was charged with pedophilia in a district court. He faces up to 13 years in prison. “He sexually abused children after giving them the false hope that they would be taken to a foreign country ” said Jeevan Shrestha  a spokesman for Nepal’s Chief Investigation Bureau. None None None But in Nepal  where he has lived off-and-on since 2002  some of those who knew him recalled unsettling requests. In Kathmandu  Nepal’s capital  at a school which provides free education to children from mountain communities  Mr. Dalglish was a popular volunteer in the early 2000s until he asked administrators to change a rule barring students from staying overnight with teachers. Soon after  the relationship between the school’s staff members and Mr. Dalglish soured  a senior administrator said  and he was banned from the campus. None “But obviously  if you do the work that I do  with kids  you leave yourself open to criticism and suspicion ” he said. Mr. Dalglish declined further interview requests. Rahul Chapagain  Mr. Dalglish’s lawyer  said that evidence collected by the police could belong to visitors who rented the home through Airbnb. “Whatever they found  it does not necessarily belong to Peter ” he said. None On a recent day  the home was empty and locked  a ruffled comforter on the couch and board games tucked into an armoire visible through the windows. Around Kartike (pronounced kar-ti-kay)  a sleepy village where farmers wield sickles in watery fields  many expressed horror that a possible predator had been living just up the hill. At a restaurant in town  the father of one of the boys in the case said he had worked as a laborer on Mr. Dalglish’s property for half a decade and had formed a warm bond with his boss. The father  Mr. Tamang  identifying himself only by his common last name to protect his family’s privacy  said he let his son  14  occasionally spend the night at Mr. Dalglish’s home. On the morning of April 7  Mr. Tamang was jolted awake by nearly a dozen police officers  who escorted him up a snaking path of slate-colored tiles to Mr. Dalglish’s home  where his son was sleeping. Inside the house  Mr. Dalglish spoke calmly to the police in English  a language Mr. Tamang did not understand. Later  Mr. Tamang learned that plainclothes police officers had befriended his son  who told the authorities that he  his 12-year-old cousin and at least two other boys had been abused by Mr. Dalglish. In an interview  Mr. Tamang’s son said Mr. Dalglish had sexually assaulted him over a period of seven years  promising him a better life abroad if he kept quiet. “I think the police were following Peter for a long time ” Mr. Tamang said. “The boys said they were asked to sleep naked and were raped.” Until the boys stepped forward  villagers said there had been no signs of improper behavior by Mr. Dalglish. He treated those who worked for him well and bought clothing  shoes and pencils for children in the village. It is unclear who initially tipped off the police about Mr. Dalglish. A few days after the arrest  Mr. Tamang said he was summoned by the authorities to Mr. Dalglish’s home. The police showed him a small  white box. Inside were dozens of photographs and film negatives of naked children  some of them playing in pools  Mr. Tamang said. Mr. Chapagain  the lawyer  said Mr. Dalglish told him they were “pictures of poverty-stricken children and nothing sexually exploitative.” But Mr. Tamang was unconvinced  characterizing the experience as a nightmarish episode in his family’s ordeal. “I never imagined Peter would do such a thing ” he said. None Advertisement None None None Collapse SEE MY OPTIONS ,assault
https://www.nytimes.com/2018/04/25/arts/music/russell-simmons-rape-lawsuit-dropped.html,Lawsuit Accusing Russell Simmons of Rape Is Dropped Advertisement Supported by None A lawsuit accusing the music mogul Russell Simmons of rape was dropped from federal court in Los Angeles on Wednesday. None On April 4  Mr. Simmons’s legal team submitted an answer in court that strongly denied the accusations  saying that the complaint was “filled with lies against Mr. Simmons  who has only ever tried to help her.” The filing claims that the sexual encounter was consensual and alludes to a series of text messages in which Ms. Jarosik expresses affection for Mr. Simmons. It also claims that Ms. Jarosik sent unsolicited nude photos to Mr. Simmons after the date on which she said the rape had occurred. A court document disclosed on Wednesday said that all charges had been dropped. It was unclear whether a settlement was reached. A spokesman for Glaser Weil Fink Howard Avchen & Shapiro  the law firm representing Mr. Simmons  declined to comment. Perry C. Wander  a lawyer for Ms. Jarosik  was unavailable for comment. None Mr. Simmons has strenuously denied all accusations. In a court document dated April 16  Mr. Simmons’s lawyers called the suit brought by Jane Doe a “work of pure fiction.” None None Advertisement None None None Collapse SEE MY OPTIONS ,assault
https://www.nytimes.com/reuters/2018/05/08/world/asia/08reuters-myanmar-rohingya-bangladesh-un.html,"After Rohingya Rape Accusations  U.N. Warns of Imminent Births Advertisement Supported by None COX'S BAZAR  Bangladesh — With her 16-day old son lying asleep in her lap  tears streamed down the face of a 20-year-old Rohingya refugee in Bangladesh as she accused Myanmar troops of covering her eyes and mouth and raping her  before making her watch as they killed her husband.  ""I don't know if this baby is from my husband or the rape "" said the woman  speaking through a translator  during a visit by United Nations Security Council envoys to camps in Cox's Bazar in Bangladesh sheltering nearly a million refugees.  Ahead of the council visit to Bangladesh and Myanmar last week  senior U.N. officials warned the envoys about the prospect of a flood of babies being born in the coming weeks and months in the refugee camps that could be the result of rape.  In a joint statement  U.N. envoy for sexual violence in conflict  Pramila Patten  and U.N. assistant secretary-general for human rights Andrew Gilmour wrote ""reports suggest Rohingya women and girls were raped on a systematic and possibly massive scale."" ""Many of the women and girls raped in 2017 are due to give birth in the next few weeks  during the monsoon season  and we are concerned that many will not be able to access medical care to give birth safely "" they wrote.  Nearly 700 000 mainly Rohingya Muslims fled to Bangladesh in the past eight months following a Myanmar military crackdown that the United Nations  United States and Britain have denounced as ethnic cleansing. Myanmar denies ethnic cleansing. In March the United Nations launched an appeal for $951 million to help the Rohingya refugees for the rest of the year  but the world body said at the end of April it was only 9.0 percent funded. The United Nations and aid groups working in the refugee camps in Cox's Bazar  Bangladesh  said that it was difficult to know exactly how many women and girls were pregnant. It was even more difficult to know how many of the pregnancies were the result of rape. ""With the help of the U.N. bodies and other international and national (aid groups)  we are trying to identify the pregnant women so that they get proper treatment "" said a senior Bangladesh health ministry official  who declined to be named due to sensitivity of the matter. He said that so far 18 300 pregnant women had been identified and the rough total estimate was around 25 000. Rohingya insurgent attacks on security posts in Myanmar's Rakhine state in August sparked a military operation that Myanmar described as a legitimate response. Fleeing refugees have reported killings  rapes and arson on a large scale. ""Based on U.N. reports and testimonies from Rohingya women who told our staff of rape and sexual violence in Myanmar  we do sadly expect the number of babies born as a result of unwarranted pregnancies to increase in the coming months "" said Daphnee Cook  Save the Children's spokeswoman in Cox's Bazar. MYANMAR MILITARY BLACKLISTED U.N. Secretary-General Antonio Guterres recently blacklisted the Myanmar armed forces in his annual report on conflict-related sexual violence. The military must now decide whether to work with Patten on a plan that would lead to their removal from the blacklist. During a two hour meeting with Security Council envoys in Myanmar's capital Naypyitaw last week  military chief Min Aung Hlaing vowed ""harsh action"" over sexual violence. According to the state-run Global New Light of Myanmar newspaper  he said: ""Sexual violence (is) considered as despicable acts."" Last November  Myanmar's military release a report denying all accusations of rape by security forces.  Melissa How  Médecins Sans Frontieres (MSF) Medical Coordinator in Cox's Bazar  said the had seen ""a number of women and girls"" who had become pregnant from sexual violence in Myanmar or Bangladesh.  ""Some have miscarried  some have turned to traditional medicine and other methods to end their pregnancies  using unsafe methods. A number of women and girls have chosen to access MSF facilities for medical care  as well as menstrual regulation  in Bangladesh "" she said.  Abortion is illegal in Bangladesh but menstrual regulation to terminate a pregnancy is permissible. How also added that the majority of women in the camps who give birth do so outside health facilities. Myanmar and Bangladesh agreed in January to complete the voluntary repatriation of the refugees within two years but the deal poses a challenge for women who give birth to children born from cases of rape.  U.N. envoy Patten  who will visit Cox's Bazar this month  said a complying with a requirement in the deal for women to go the Bangladesh Supreme Court to obtain a document noting that a child had been ""born out of unwarranted incidence "" a reference to cases of rape resulting in pregnancy  may be too difficult for poor  illiterate women.  (Addition reporting by Ruma Paul in DHAKA and Zeba Siddiqui in COX'S BAZAR  editing by Clive McKeef) Advertisement None None None Collapse SEE MY OPTIONS ",assault
https://www.nytimes.com/2018/05/09/movies/terry-gilliam-cannes.html,‘The Man Who Killed Don Quixote’ Can Play at Cannes  Court Rules Advertisement Supported by None None The movie is caught up in a protracted legal dispute with the producer Paulo Branco. Mr. Branco had sought to prevent the Cannes festival from screening it on May 19 as this year’s closing movie  but a French court threw out the request today  so that the red-carpet showing in Cannes will go ahead  said the movie’s French distributor  Philippe Aigle. “Terry is extraordinarily relieved after today’s court ruling ” Mr. Aigle said in a telephone interview  adding that the judge had “broken the spell” that the film was under. Mr. Aigle also said that despite suffering “slight health issues” recently  Mr. Gilliam will come to Cannes on May 17 to present his film and meet the press. None “The Man Who Killed Don Quixote” is the story of a modern-day advertising executive named Toby who meets an elderly Spanish cobbler who believes himself to be Don Quixote. Reality and fantasy become increasingly blurred. The role of Toby is played by Adam Driver  and Jonathan Pryce plays Don Quixote. None None None None Advertisement None None None Collapse SEE MY OPTIONS ,assault
